id,u,v,x1,x2,r,x3,x4,x5,y
1331,6.2,5.2,0.514093595,0.912755485,1.854080002,-1.378618086,0.994715098,-0.867255011,9.506374865
1332,6.4,5.2,0.217721542,0.171553917,-0.036676776,-0.999480339,0.510395577,1.733915806,3.106682478
1333,6.6,5.2,0.788759869,0.924063578,0.759567973,-0.712033607,-0.363043441,0.815026807,8.464107932
1334,6.8,5.2,0.455378854,0.613164585,-0.445831856,-1.493079366,1.993871341,-0.362134557,5.18433255
1335,7,5.2,0.655978641,0.303397981,0.150998161,0.131527396,0.459145688,-1.827380315,4.211265556
1336,7.2,5.2,0.860094057,0.013575041,0.967849744,1.69724477,-1.553102562,0.675433414,3.6377656
1337,7.4,5.2,0.917672837,0.397173776,-0.641927977,0.096641179,-0.606495921,0.729073369,3.882913525
1338,7.6,5.2,0.87665159,0.160699599,-0.950711478,-0.682893686,0.955554369,-0.860518317,2.327882025
1339,7.8,5.2,0.77205814,0.382504657,0.420478583,1.145716251,-0.279380609,-0.541414165,4.541518663
1340,8,5.2,0.854486699,0.142255512,-0.149636793,0.721714135,-0.153017371,1.602088511,2.876245165
1341,8.2,5.2,0.621286028,0.676385243,-0.832538048,-0.215709668,-1.671312206,1.452378259,4.107689319
1342,8.4,5.2,0.406106456,0.625337981,-1.515552139,1.224682303,0.89545416,-0.69463011,2.930140596
1343,8.6,5.2,0.504079383,0.693943806,0.364208017,-0.27460709,-0.883407198,-0.748867755,4.876612979
1344,8.8,5.2,0.974794964,0.871224235,1.152495882,1.384587007,-1.218974886,1.83091995,6.12035005
1345,9,5.2,0.230815723,0.437156439,-0.187437651,0.295171296,0.984032478,0.052989316,3.048469512
1346,9.2,5.2,0.245209625,0.13883435,-0.3113833,-0.255242529,-0.634232417,-0.551901089,2.027371255
1347,9.4,5.2,0.435507317,0.562840639,0.965024127,0.580222991,1.267187965,0.290306415,4.159915395
1348,9.6,5.2,0.376554698,0.704958665,0.297683939,0.383285958,-2.729996373,-1.286660102,3.50390168
1349,9.8,5.2,0.852214646,0.951637481,1.278352816,-1.3158151,-0.330139027,0.889622493,4.532468311
1350,0,5.4,0.809323599,0.429581163,-0.046616144,1.364168978,-0.227504324,0.720520153,2.386513195
1351,0.2,5.4,0.872817513,0.53562377,-0.785833185,0.243091357,-0.875200545,-1.090393935,1.921480364
1352,0.4,5.4,0.140936636,0.775931018,-0.614292002,0.573306598,-0.640249102,1.589013973,2.668379177
1353,0.6,5.4,0.620327721,0.056041414,-0.698057117,-2.154608985,-2.372863136,0.199184137,1.379871955
1354,0.8,5.4,0.884985265,0.487265913,0.394865882,-0.551893716,1.840084023,-0.258868412,3.630290739
1355,1,5.4,0.277768864,0.994794945,0.8256236,-0.13497407,-0.561760663,-1.587440484,5.582462689
1356,1.2,5.4,0.369655123,0.241794762,-0.233275298,-0.501447384,0.34377588,-0.594182606,2.542837086
1357,1.4,5.4,0.402019862,0.453138466,-1.707563781,-0.842720233,0.078041327,-0.648471601,1.892802545
1358,1.6,5.4,0.483088728,0.065516671,-0.599146306,-0.775275173,-1.835153991,0.041842581,1.760692584
1359,1.8,5.4,0.591700164,0.70331112,1.267966489,-0.837603169,-0.337475331,-0.397061183,6.228887151
1360,2,5.4,0.673190207,0.433984319,0.184280141,-0.234532635,1.333543049,-0.33050299,4.265739652
1361,2.2,5.4,0.111870468,0.477710778,-0.677976732,-0.302376099,-1.946380065,-0.595661865,3.446574794
1362,2.4,5.4,0.089654863,0.237219993,0.102086602,-0.444554724,0.021501609,-0.143722829,3.21385745
1363,2.6,5.4,0.282058681,0.155570973,-0.248448928,1.491449647,0.207047022,-0.930278079,2.640579688
1364,2.8,5.4,0.397023341,0.267751496,-1.475423548,-0.276588307,-1.819829835,-0.193516569,2.093136303
1365,3,5.4,0.196099783,0.748102555,0.46235282,1.322534538,0.890673755,-0.985605598,6.44182403
1366,3.2,5.4,0.721414873,0.525621773,-1.028716111,0.617602071,0.022466119,0.209825956,4.267009711
1367,3.4,5.4,0.882715714,0.028797586,-1.14866342,-0.914901903,1.58779365,-0.003925093,1.652942317
1368,3.6,5.4,0.700322369,0.185442473,0.188777599,0.269420131,-2.167501165,2.8447622,3.753396428
1369,3.8,5.4,0.975012105,0.721258488,-0.961143299,0.713433401,0.113974433,-1.812142204,5.908021777
1370,4,5.4,0.508714391,0.984463465,-1.08465986,1.26614482,-0.227703353,0.088220892,7.004086626
1371,4.2,5.4,0.611115284,0.050566459,1.26133109,-0.362408636,0.945192713,-2.768786351,4.063127485
1372,4.4,5.4,0.701140051,0.288659828,0.411282986,-0.812686831,-2.255947486,1.583893196,4.707184845
1373,4.6,5.4,0.274415466,0.749436755,-0.222450264,-1.465552118,-0.749435856,0.221767252,6.458846992
1374,4.8,5.4,0.326741988,0.620164075,0.0058949,-0.344542715,-0.093503605,1.268495997,5.983303602
1375,5,5.4,0.019362757,0.318447967,0.464259138,0.020214234,0.04761694,1.943288812,4.378951634
1376,5.2,5.4,0.935813438,0.327030573,1.363562505,-0.137684423,0.667774836,-0.35207331,6.127605423
1377,5.4,5.4,0.660126055,0.257603157,-1.446090305,-0.39286198,-1.029528184,-0.945977444,2.654292945
1378,5.6,5.4,0.980473055,0.592080474,-1.156507783,-1.380707954,1.963043794,-0.935926889,5.174453212
1379,5.8,5.4,0.455775884,0.29083687,1.700336552,0.76777249,1.523060327,-0.566671127,5.783285447
1380,6,5.4,0.102828971,0.891648301,0.953340184,0.049644325,1.650710555,0.282256608,8.18241717
1381,6.2,5.4,0.27117468,0.833169762,0.558049808,0.490151766,-0.323509319,1.29886056,7.510024735
1382,6.4,5.4,0.88952376,0.444852944,0.109045953,-0.404737726,-0.221898088,0.794345192,5.283601656
1383,6.6,5.4,0.227277185,0.882808008,-0.031595387,-1.647216769,-0.920119505,0.576130575,6.957590141
1384,6.8,5.4,0.361310033,0.768717569,-1.794219007,0.650198372,1.246941167,-0.122099661,4.556572141
1385,7,5.4,0.721403672,0.634324749,-0.412245564,-1.690677129,1.371533126,1.047493534,5.359663527
1386,7.2,5.4,0.270476639,0.268964679,-0.583345878,-0.573498537,0.645943861,1.143476416,2.933703385
1387,7.4,5.4,0.736453884,0.729075548,1.575358509,-0.55100922,-0.027987798,0.12416186,7.531140263
1388,7.6,5.4,0.007032682,0.248794897,0.380591522,0.139133093,0.121310351,0.231294885,3.52810003
1389,7.8,5.4,0.011987081,0.785076244,-1.198176108,0.441205971,-0.20719773,-1.392798933,4.261300167
1390,8,5.4,0.299832729,0.804504234,0.500490508,0.641648216,2.07465392,-0.414153322,5.990634084
1391,8.2,5.4,0.784587732,0.208444484,-0.938365233,-0.500338274,-1.754794839,0.823811233,2.19028301
1392,8.4,5.4,0.414558394,0.68067031,0.16258329,-0.366836656,0.086428545,0.930302805,4.793172172
1393,8.6,5.4,0.441424932,0.964854156,-0.513505196,0.690541991,2.584767018,-0.513144017,4.873968271
1394,8.8,5.4,0.664251407,0.893136399,-0.014253966,-0.206632685,-1.258583816,0.374571015,4.892933304
1395,9,5.4,0.569848875,0.225779633,-0.767392703,0.337967033,-1.058132969,-0.556429429,1.942237955
1396,9.2,5.4,0.575450635,0.085220549,0.672719137,2.04812785,1.091014057,-1.408885997,2.925559227
1397,9.4,5.4,0.536247923,0.94563765,0.689146371,-0.40141355,0.304238622,-0.41886526,4.696300912
1398,9.6,5.4,0.433125015,0.735706309,0.648379724,-0.308452043,0.057690763,1.08544692,3.910066837
1399,9.8,5.4,0.745497402,0.514489441,0.303205827,0.498947925,-0.608126368,0.050863143,3.025252158
1400,0,5.6,0.199595844,0.761352238,-0.594812979,0.635406789,0.290310325,1.728447296,2.160234991
1401,0.2,5.6,0.479000929,0.454641372,-0.997058579,-1.85792585,-1.318513957,-0.87619459,1.652065457
1402,0.4,5.6,0.979773116,0.944161745,1.116855288,-0.912289544,1.46652265,-0.115524963,4.798394933
1403,0.6,5.6,0.073445973,0.562095796,1.228658719,1.052347772,-0.490909826,-0.195533312,4.38024284
1404,0.8,5.6,0.306502183,0.495475186,-1.393742391,0.69867946,-0.116367759,-0.03865018,1.806503934
1405,1,5.6,0.435147044,0.431008407,-0.165658308,1.309702236,0.475817248,-0.93184738,3.052538405
1406,1.2,5.6,0.078645618,0.310289001,-0.526667782,-0.33118299,1.416745244,1.488430165,2.415721569
1407,1.4,5.6,0.103521538,0.635163383,1.036077746,-0.230196576,1.451307271,0.253608348,5.177641994
1408,1.6,5.6,0.544705393,0.331203592,0.288654148,1.555348921,-0.092831503,-0.327497118,3.634116004
1409,1.8,5.6,0.437688049,0.654223642,0.245745116,-0.197281818,1.355277235,-0.247368975,4.934481776
1410,2,5.6,0.475223749,0.034375597,-0.560952755,-0.906329201,-0.153121001,0.706931328,1.752658323
1411,2.2,5.6,0.707689391,0.339977221,0.1611885,-0.235558174,1.32826038,-1.555215071,3.952087105
1412,2.4,5.6,0.885493127,0.545641779,-1.401579491,0.60976634,0.608557129,0.757211943,3.530366573
1413,2.6,5.6,0.30862132,0.00228423,-0.542741201,-0.740421538,-0.218019531,-1.847436186,1.621282579
1414,2.8,5.6,0.842591683,0.131495176,0.268327471,-0.141773146,1.267666219,-1.997564285,3.401254433
1415,3,5.6,0.098673476,0.9855913,1.050453529,0.11120367,2.377840722,0.858271853,8.16630247
1416,3.2,5.6,0.587975384,0.968187397,-0.634867307,-0.893166905,-0.652044755,0.543268103,6.862919737
1417,3.4,5.6,0.078459339,0.827139249,0.494110381,-0.163741158,1.489229116,0.840881575,7.025816311
1418,3.6,5.6,0.058237474,0.267206969,-1.022740798,-0.14057095,-0.885112709,-0.378232718,2.492793257
1419,3.8,5.6,0.552431464,0.306970095,0.624064465,-0.544426678,0.311362032,0.859416548,4.760876825
1420,4,5.6,0.154584981,0.036311395,-1.102701679,-1.554249641,-0.762033009,-0.019725858,1.218575384
1421,4.2,5.6,0.674474017,0.507078163,-0.140101581,-0.844636177,0.836640637,1.893874983,5.324840213
1422,4.4,5.6,0.362676066,0.342862387,-0.595913914,0.8189825,1.470156575,-0.65478738,3.697418591
1423,4.6,5.6,0.208394094,0.737981564,-0.742713354,0.183806141,0.972650431,0.406233091,5.774079967
1424,4.8,5.6,0.62936306,0.6500267,-1.2888933,-2.435569855,-1.122193134,-2.059967254,5.067775583
1425,5,5.6,0.358052369,0.248956632,-0.958310248,-0.20071547,1.151982244,0.040605543,2.807246362
1426,5.2,5.6,0.196136196,0.266261993,-0.05437315,0.612792216,0.610393804,-0.04987039,3.680145658
1427,5.4,5.6,0.323953218,0.566033594,-1.040165536,-0.614507753,-1.573214851,0.454133581,4.557686697
1428,5.6,5.6,0.612434013,0.365066988,-1.640727374,-1.662681157,2.094028963,0.183552657,2.984115888
1429,5.8,5.6,0.954179631,0.551774738,0.631002598,0.488046556,0.946693157,0.554031461,6.577671262
1430,6,5.6,0.837488403,0.954536221,-0.000777003,-0.331626674,1.062513141,1.128625657,8.109124659
1431,6.2,5.6,0.88014257,0.486764598,-0.686155905,-0.42701119,-1.302462785,1.047967376,4.714579994
1432,6.4,5.6,0.11695451,0.740876533,-0.392686487,-0.350884877,-1.887852906,-0.129801315,5.796701663
1433,6.6,5.6,0.065575932,0.464754979,1.941567893,-0.351480279,-0.096544523,-0.468831814,6.506845696
1434,6.8,5.6,0.844001892,0.345467861,0.043440025,0.419882039,0.755278887,0.600371389,4.424418375
1435,7,5.6,0.726952257,0.691831952,-0.506983413,-0.803008781,1.23527913,0.39482333,5.499381854
1436,7.2,5.6,0.323061,0.170407259,0.340330971,-1.619862566,-0.953245043,0.321409562,3.374559162
1437,7.4,5.6,0.239381639,0.034215819,-2.233039845,-0.607295413,1.560208573,-1.11194066,0.058200841
1438,7.6,5.6,0.977684805,0.453162381,-0.475999921,0.358286183,-0.799301947,-0.965786455,4.089446629
1439,7.8,5.6,0.755893044,0.478080282,0.260057913,-0.661595217,-0.764876623,-0.918390546,4.691520199
1440,8,5.6,0.006221522,0.188913993,-0.335518127,0.776534349,0.563744793,-0.582146698,2.446834709
1441,8.2,5.6,0.070548984,0.422765222,0.228968569,-0.405234165,-0.49456259,0.316342618,3.900453461
1442,8.4,5.6,0.369463784,0.820822871,0.01353073,-0.846080268,-0.100883463,2.093081606,5.110699369
1443,8.6,5.6,0.046160544,0.900811342,1.058705532,-0.589030156,1.050797364,0.600714072,6.100208151
1444,8.8,5.6,0.428236875,0.39938106,1.507726359,-0.646526832,-1.6116632,0.503338607,4.806309642
1445,9,5.6,0.014632551,0.948734547,-1.715093307,1.163170725,0.975830105,0.687521781,2.907595856
1446,9.2,5.6,0.959476348,0.219935352,-0.479302505,-0.455033191,0.591819264,-0.241826231,2.106075722
1447,9.4,5.6,0.411333678,0.224465907,-0.176446049,-0.285597698,2.192455086,0.724794268,2.283502372
1448,9.6,5.6,0.422749677,0.783877587,0.570117811,-1.77133595,0.270927495,0.813264243,3.957804536
1449,9.8,5.6,0.79163333,0.437804554,-1.513148889,-0.969512248,-0.354536497,0.842008009,1.174865037
1450,0,5.8,0.277482189,0.79273959,-0.367081613,1.331884514,-0.349243269,-1.375989451,2.483708781
1451,0.2,5.8,0.834946326,0.308795805,-0.528501367,-0.049603802,-0.221619661,0.506335925,2.043220978
1452,0.4,5.8,0.442835718,0.212284856,-0.126191496,2.679979955,-0.837099236,0.648906839,2.290035971
1453,0.6,5.8,0.549298413,0.676786393,0.122088925,-1.031303429,0.730170417,-0.715590783,3.567547575
1454,0.8,5.8,0.466614938,0.772812525,-1.358276093,0.876308475,-1.189175208,1.178369374,2.514763217
1455,1,5.8,0.569919396,0.671070721,-0.051967505,0.7576076,-0.305033197,-1.214627141,3.82287856
1456,1.2,5.8,0.707026047,0.172260377,-1.079288664,0.621444946,-1.241926325,0.544368333,1.52490113
1457,1.4,5.8,0.817489115,0.217230718,-0.533471089,-0.753345697,-0.204811204,0.467812551,2.331786471
1458,1.6,5.8,0.838379087,0.314294457,-0.638794493,0.929798446,-0.130753273,-0.908118526,2.688197292
1459,1.8,5.8,0.869365736,0.483004128,0.217771615,0.213925338,0.407655686,-0.582373074,4.334358669
1460,2,5.8,0.532476717,0.789372161,0.847943157,-0.407038795,-1.321565589,1.179127049,6.274329353
1461,2.2,5.8,0.980801159,0.633052146,-0.192841333,-0.243999676,1.005177333,0.30171559,4.934100118
1462,2.4,5.8,0.500788939,0.05284301,1.057494839,0.878431888,-0.248815742,1.30763857,3.512500134
1463,2.6,5.8,0.16738888,0.688167046,0.024174938,0.15998488,0.497345494,-0.364726216,5.369491245
1464,2.8,5.8,0.572175548,0.097403975,1.953990015,0.215272492,1.273125976,0.391649756,4.729528949
1465,3,5.8,0.536131501,0.15991513,-1.216350506,0.26492482,-0.400326626,-1.198021564,1.895682179
1466,3.2,5.8,0.931578509,0.941196901,1.299234435,-0.254493582,-0.94621666,0.576908056,8.784156245
1467,3.4,5.8,0.478139981,0.455560106,1.225055609,0.174967497,0.576007038,-1.031943956,5.970858713
1468,3.6,5.8,0.497088054,0.319835481,-1.018183207,1.350758453,-2.313534183,-2.05132992,3.06212845
1469,3.8,5.8,0.871672642,0.326226104,-1.025976649,0.659360607,0.970352044,0.429795419,3.390285501
1470,4,5.8,0.604925839,0.95202815,0.567131269,-2.637866183,0.671011954,-1.682841039,8.395570694
1471,4.2,5.8,0.495940109,0.016109512,-0.114020334,-0.481178014,0.587760308,-0.437991004,2.334602558
1472,4.4,5.8,0.297363948,0.569946281,-0.616355374,0.34026019,0.292564468,-0.132525617,4.907749218
1473,4.6,5.8,0.176373111,0.786914351,-1.207682595,0.208531247,-1.062918657,-1.034566961,5.519064979
1474,4.8,5.8,0.891810293,0.690143681,-0.159531301,0.091700042,-1.525140873,-2.03380546,6.555440259
1475,5,5.8,0.893573539,0.097115575,-0.694222678,-0.987530963,1.244391642,-0.449452231,2.547086202
1476,5.2,5.8,0.667256695,0.43381713,1.282404396,-0.959697104,1.034243116,0.320981973,6.326201966
1477,5.4,5.8,0.620629234,0.912730408,-0.060620873,1.123629656,0.656515706,-0.049025062,7.731753931
1478,5.6,5.8,0.461148264,0.736686709,1.936773152,-1.574877593,-0.193072071,0.41682702,8.549162338
1479,5.8,5.8,0.69213619,0.484833023,0.457306472,-1.260799775,1.37435916,-0.625674497,5.742028058
1480,6,5.8,0.054624625,0.568604202,2.659189113,-1.469770464,-1.74337553,-0.112957099,7.925589914
1481,6.2,5.8,0.985742033,0.084561866,-0.019117057,-0.344559721,0.212546438,-0.496737231,3.125063366
1482,6.4,5.8,0.919844282,0.611009294,0.548281745,0.179948917,-0.587214428,0.402375941,6.506239559
1483,6.6,5.8,0.486639386,0.810637996,0.915604884,-0.160941787,-0.419622812,1.353101004,7.576563128
1484,6.8,5.8,0.129623626,0.909286182,0.538049996,-0.381223284,0.198924827,-0.587022172,7.380258788
1485,7,5.8,0.678701069,0.170142379,0.095297865,0.786594423,1.20141397,-1.178280811,3.341734526
1486,7.2,5.8,0.94544362,0.244750253,0.99316953,0.549365436,-1.467229096,0.188187158,4.692405807
1487,7.4,5.8,0.571075414,0.46836818,1.444374508,0.480676672,-1.581251268,-0.811258619,5.942563415
1488,7.6,5.8,0.642251126,0.106448954,0.130611816,0.638041731,-2.441686465,-0.304092011,2.894595434
1489,7.8,5.8,0.254885499,0.443694186,-1.180992285,0.638265492,-0.065331973,-0.122247322,2.844573539
1490,8,5.8,0.37947948,0.705861484,0.467571733,0.315969459,0.940873851,0.907616948,5.501827182
1491,8.2,5.8,0.237639925,0.002062747,-0.329856803,0.362264139,0.312184861,0.855258445,1.744900316
1492,8.4,5.8,0.058922485,0.804377031,0.150614599,1.621493757,-0.810846647,-0.700825444,5.073784011
1493,8.6,5.8,0.716766698,0.027627709,-0.843179323,-0.193189954,0.313511058,-0.192325503,1.374145731
1494,8.8,5.8,0.811278637,0.30817542,-0.721226772,-0.09599684,-0.013795465,-0.581176394,2.315660019
1495,9,5.8,0.37493306,0.736200167,-0.6738725,-0.905313653,-0.079268749,2.264615885,3.37344156
1496,9.2,5.8,0.322285049,0.267331467,-0.602304999,2.125603433,0.097458479,0.132127576,2.045346011
1497,9.4,5.8,0.964152673,0.078603094,-0.38468579,0.245967373,-0.173674731,-0.828692104,1.835902268
1498,9.6,5.8,0.005655005,0.542911227,0.271995703,-1.743218637,-0.556435182,-1.05102698,3.217939722
1499,9.8,5.8,0.567825286,0.305032774,0.186354692,0.025649132,0.809895167,2.245862367,2.709060547
1500,0,6,0.056053329,0.624197074,0.178723794,0.635268969,-0.677603297,-0.144906992,2.8202423
1501,0.2,6,0.655946276,0.053898475,0.198716932,-0.221896978,0.440776623,-0.488108196,2.43440982
1502,0.4,6,0.732737654,0.809213927,1.390259798,1.823172815,2.227830676,-0.205373837,4.930682977
1503,0.6,6,0.228952226,0.567479954,0.546290956,0.063302127,-0.25122553,0.530416855,3.756132361
1504,0.8,6,0.372495355,0.569971081,-0.597848218,0.189096062,-0.454168295,0.665587615,2.800031964
1505,1,6,0.630399811,0.989774723,-1.09885327,-0.825212164,0.728670907,-1.731261093,3.601252173
1506,1.2,6,0.503371102,0.383528823,-1.339477805,-0.982921172,0.685671002,-0.124992957,1.851416414
1507,1.4,6,0.801278503,0.963753188,-0.736776679,-0.702770505,-0.232275253,0.518906828,4.548424598
1508,1.6,6,0.373999194,0.974285416,0.08100155,-0.134699414,0.031876188,-0.676088483,5.634014377
1509,1.8,6,0.075815879,0.576592633,0.388775628,-0.995424273,-1.354879389,-1.265178208,4.616581441
1510,2,6,0.361806844,0.769265025,-0.160970471,0.514310141,-1.587896721,-0.921088563,5.072336973
1511,2.2,6,0.402475455,0.559684634,0.568049958,-0.902886839,-0.746142696,0.455964416,5.103914504
1512,2.4,6,0.894098499,0.862662536,0.166577096,-0.565561513,-0.342852368,-0.177912081,6.386113757
1513,2.6,6,0.972895909,0.666349263,-0.693132121,0.563442016,0.18614716,0.012135981,4.843333854
1514,2.8,6,0.669917278,0.051373697,-0.584923852,-0.461675573,1.33826169,-1.643522462,1.974467353
1515,3,6,0.737480731,0.416988666,1.313277406,-0.037785241,0.121312377,0.089038093,5.780304739
1516,3.2,6,0.260363593,0.310025658,-0.458136224,-1.152539659,-1.116053136,-1.411107861,3.286527308
1517,3.4,6,0.80927081,0.382525325,-0.258436318,-2.185336596,1.132619224,0.5200218,4.2312827
1518,3.6,6,0.735251413,0.196064823,-0.084866714,0.517345269,0.070841286,1.453440292,3.416596331
1519,3.8,6,0.157216322,0.720162493,1.176050755,0.897246178,-0.53595967,-0.774282344,7.25147621
1520,4,6,0.034155501,0.744680113,-1.591303532,-0.800489374,1.883547267,-0.407028157,4.606791725
1521,4.2,6,0.597698941,0.058767281,0.086473273,-1.205486722,-0.038091497,-0.837149489,2.814324179
1522,4.4,6,0.096518628,0.879056202,0.113042849,0.124404385,-0.274661403,-0.332272243,7.215791577
1523,4.6,6,0.97209165,0.579923202,0.145034513,-0.942667436,1.633358919,-0.460685128,6.154807423
1524,4.8,6,0.876466418,0.173526348,-1.049921587,0.532128396,0.460256855,-0.399672015,2.559092443
1525,5,6,0.626017475,0.761635085,-0.228085506,0.613584897,-0.266571545,-0.252594679,6.621965421
1526,5.2,6,0.963494049,0.564825798,0.256791144,-0.813065534,-1.411015488,-0.772755426,6.192299691
1527,5.4,6,0.273384416,0.294851926,0.422217632,-0.559229067,0.866304338,1.401348054,4.31004922
1528,5.6,6,0.661584808,0.154132281,-0.264889127,-0.370923325,-1.776062795,1.06128697,3.063849853
1529,5.8,6,0.518952978,0.24178311,1.156790059,-1.38159761,0.051576717,1.100573386,4.871705613
1530,6,6,0.142674485,0.528805482,-0.305769679,-0.345598456,-0.970845386,1.771775817,4.75137412
1531,6.2,6,0.707165314,0.694452766,-2.184596951,-0.10340949,0.114106672,-0.529361673,4.090206374
1532,6.4,6,0.061178233,0.261485448,-0.614517134,0.45248555,1.056653816,0.85168297,2.840146868
1533,6.6,6,0.804884371,0.361390719,0.608523134,0.568421086,0.573228209,1.513325081,4.983561137
1534,6.8,6,0.615423305,0.744551298,-0.379898049,0.047919834,1.421897967,0.110876655,5.804771828
1535,7,6,0.400469287,0.473730562,-1.949664644,0.360100715,0.614390392,1.108237845,2.634382188
1536,7.2,6,0.568753945,0.53263754,0.915256077,-0.445210833,-1.454595153,0.070744094,5.772062206
1537,7.4,6,0.971921027,0.954970496,0.20680274,0.541714528,0.302787373,0.027200449,7.097670469
1538,7.6,6,0.508774423,0.736104972,-0.45466263,-0.569602686,-0.465303791,0.605589933,5.050400959
1539,7.8,6,0.545943179,0.806831453,-0.189037579,-0.503966413,0.790212018,-1.414200898,5.45536916
1540,8,6,0.583463835,0.938103674,-0.447523363,0.969128233,1.23580261,0.473008617,5.535085993
1541,8.2,6,0.099464513,0.096518022,-0.016146571,-0.962046674,0.918867572,-0.489517897,2.376455331
1542,8.4,6,0.761941165,0.171777115,1.25797686,0.18696924,-1.267467979,0.346719586,4.004636574
1543,8.6,6,0.566383483,0.216310961,-1.137574308,-1.615467096,-0.812821274,-0.297399398,1.644910611
1544,8.8,6,0.666449317,0.246075725,1.036289151,0.004329459,0.125411455,0.029207454,3.820680521
1545,9,6,0.839738336,0.167487246,0.212427825,0.509978076,2.143701837,0.233375643,2.669333034
1546,9.2,6,0.025994809,0.233650211,0.557359904,1.070686829,-0.16009848,0.608458981,3.122754093
1547,9.4,6,0.725126701,0.235820028,-0.392002205,-0.379394157,0.615281252,-1.7139408,2.187383894
1548,9.6,6,0.524078651,0.806368089,-1.436410025,-0.023959381,1.260263432,0.916469905,2.060741867
1549,9.8,6,0.043446871,0.507970577,-1.949200541,0.338890062,-0.745840245,0.029219871,0.760627294
1550,0,6.2,0.699706057,0.85555267,-1.926081981,-0.277186979,0.374628013,0.817303808,1.176093458
1551,0.2,6.2,0.620297005,0.119355675,-1.295901651,-0.649242549,-1.37238201,-0.280856254,1.046705697
1552,0.4,6.2,0.148036006,0.210620259,1.369045461,-1.354658276,0.129372757,1.035775851,3.758501571
1553,0.6,6.2,0.566624119,0.777018189,-0.457488963,1.217439082,-0.981588096,-0.092619108,3.239058104
1554,0.8,6.2,0.115852938,0.707939138,-0.521566434,0.022982535,-1.52119171,1.251491341,3.174040591
1555,1,6.2,0.977882909,0.603585628,-0.808977082,-0.310873638,-0.987506647,-0.374747707,2.868672586
1556,1.2,6.2,0.92439995,0.978670984,-0.2314883,-0.027438175,0.52533229,0.529473026,4.688065022
1557,1.4,6.2,0.469871376,0.281720029,-0.384456545,-0.588801679,-1.23634126,1.089890002,2.557218587
1558,1.6,6.2,0.734142152,0.637204013,-0.154604961,-1.598679356,-1.465648467,-0.773736968,4.174271339
1559,1.8,6.2,0.278600311,0.264372663,-0.291539486,0.102866977,0.135843393,0.516155476,2.749659469
1560,2,6.2,0.821385929,0.42323587,0.311191997,1.688308981,1.317789453,-0.396897385,4.186326124
1561,2.2,6.2,0.438978359,0.933225226,-0.495997566,-0.181164385,1.394755162,1.741703002,5.569393249
1562,2.4,6.2,0.521811682,0.148230671,-0.398389143,-2.617120628,1.085930181,1.340295601,2.420606517
1563,2.6,6.2,0.458776275,0.015843483,0.759013769,-0.121493027,0.014194719,-0.304234499,2.994337706
1564,2.8,6.2,0.195362924,0.663343609,1.417533071,-0.458441433,-0.205571682,0.090416123,6.676914429
1565,3,6.2,0.026243487,0.776401922,-0.150802428,-0.598971522,-0.618723337,1.143527344,5.707490039
1566,3.2,6.2,0.423860204,0.894112982,0.67184231,1.475616261,0.028752462,0.449848763,7.43245897
1567,3.4,6.2,0.02492454,0.957321603,1.020731747,-0.555399169,0.382304237,-0.999816386,8.03764399
1568,3.6,6.2,0.363034258,0.060843797,0.72229955,-0.527380699,1.006264416,0.054808823,3.240449407
1569,3.8,6.2,0.680180577,0.76513046,-0.757196132,-0.074478946,0.551556362,0.473969788,5.786114646
1570,4,6.2,0.915034184,0.449789363,-1.04078144,-0.430186526,1.344932051,-0.276513647,3.975823428
1571,4.2,6.2,0.569534484,0.834143939,0.503297161,1.753061013,0.903158145,0.289717022,7.508301897
1572,4.4,6.2,0.418115696,0.328653434,-0.057486954,1.440879484,-1.422950875,-0.676255094,4.053492698
1573,4.6,6.2,0.823760875,0.513590267,0.740611694,1.39651813,0.217843752,-0.837174881,6.172172712
1574,4.8,6.2,0.843958559,0.77725765,-0.4450801,1.5286112,0.854259602,1.165656806,6.519928393
1575,5,6.2,0.333575997,0.322676624,0.907151395,-0.973045554,-1.358411854,-0.136192659,4.960754143
1576,5.2,6.2,0.060780851,0.457536505,-2.160137671,-1.058280285,0.11999886,0.971101879,2.487952426
1577,5.4,6.2,0.970147092,0.909889814,0.254927315,-0.318995819,1.219664559,-0.825343436,8.030031132
1578,5.6,6.2,0.764844774,0.823694678,0.344516059,-0.07159611,1.183892606,-0.137854434,7.463260461
1579,5.8,6.2,0.231829405,0.369944885,0.088477279,-0.219656593,0.47206958,-0.275732601,4.296168822
1580,6,6.2,0.043366658,0.598806358,-2.291440981,1.686299453,0.293895882,-0.782075656,3.041357727
1581,6.2,6.2,0.383799148,0.051170481,1.292496894,1.717238445,1.127240573,0.093655456,3.786443786
1582,6.4,6.2,0.564727932,0.782996123,0.629957234,1.275493119,-0.543832392,-0.075782583,7.11621819
1583,6.6,6.2,0.132610276,0.979434859,-0.67738411,1.758710105,-0.748009635,-1.897941075,6.511842375
1584,6.8,6.2,0.985711518,0.631326783,-1.486394236,-0.625654662,-1.03075178,-0.613624433,4.203412939
1585,7,6.2,0.945941542,0.391851125,-0.35141289,1.157050675,-0.940758774,1.686396619,4.008170204
1586,7.2,6.2,0.773875734,0.171997681,-0.544219638,0.166910693,0.524484943,-1.624889159,2.592287608
1587,7.4,6.2,0.175510342,0.549140369,-0.191361795,-0.939148303,-0.49446483,-1.38440048,4.411891453
