id,u,v,x1,x2,r,x3,x4,x5,y
1320,4,5.2,0.366848882,0.278415673,-0.060662389,0.355222356,0.002119357,-1.968272597,3.858405809
1321,4.2,5.2,0.451352188,0.07823983,0.058009181,-0.750075817,-0.278881017,-0.403215336,2.909884461
1322,4.4,5.2,0.026618803,0.357850309,-0.956482036,-0.306480649,-0.332347375,-0.256553124,3.174044756
1323,4.6,5.2,0.961502523,0.693522342,-0.861121856,-0.91777992,-1.329361957,1.700616463,6.156309155
1324,4.8,5.2,0.116443875,0.671876303,-0.755437249,1.126234429,0.199167197,-1.394222191,5.366967392
1325,5,5.2,0.270350456,0.179602678,-0.868687826,-0.425315009,-0.972266864,0.08950006,2.455994533
1326,5.2,5.2,0.431044034,0.814323917,1.197728261,0.484594361,0.003711068,-1.409331278,8.470662517
1327,5.4,5.2,0.701364632,0.0492318,0.223708879,1.402304287,-1.391396306,0.484179425,3.167173703
1328,5.6,5.2,0.178641878,0.635214694,-1.222947154,-0.875450372,-0.876455141,-0.912962521,4.701077864
1329,5.8,5.2,0.812091223,0.658331553,1.971130016,-0.543710065,-1.179647615,0.84757434,8.567112369
1330,6,5.2,0.220285483,0.156301627,-1.421061558,1.207522455,1.038968166,-2.405667802,1.679959585
1331,6.2,5.2,0.32012846,0.610408184,-1.280063787,-0.87773192,0.283691064,0.713126603,4.4793377
1332,6.4,5.2,0.955693777,0.614935019,1.106095643,0.594950005,1.301358157,0.494501868,7.354066743
1333,6.6,5.2,0.835340654,0.361309458,0.242169803,1.02132707,-0.411623406,-1.391051915,4.9002504
1334,6.8,5.2,0.88627987,0.533027138,1.744523715,-0.148976752,-0.480341936,-0.461018506,7.28311578
1335,7,5.2,0.783807509,0.969980558,-2.110869604,-0.823065234,-0.260596075,0.9364501,5.506537046
1336,7.2,5.2,0.260830269,0.259189127,0.080350469,-0.355636748,-1.129936989,1.15354235,3.560499303
1337,7.4,5.2,0.757040295,0.059529643,1.611662369,-1.131268529,1.205146891,-0.258773359,4.394674037
1338,7.6,5.2,0.93461495,0.305758501,-0.410172461,0.446097937,0.173797429,-0.266622859,3.57784724
1339,7.8,5.2,0.625872416,0.957594379,-0.899919732,-1.882372176,-0.687197422,1.262408067,5.682756855
1340,8,5.2,0.766934287,0.335513814,0.765540616,-0.797223894,0.757677171,-0.609336691,4.556153402
1341,8.2,5.2,0.358505512,0.236783557,-0.476278203,-1.374745446,0.083538244,0.503284949,2.604414913
1342,8.4,5.2,0.983528724,0.514976857,-0.79482662,0.749375745,-0.589383494,-0.346109653,3.486247586
1343,8.6,5.2,0.203785168,0.699284259,0.859266937,0.506087864,-0.339581389,-1.00572205,5.280848159
1344,8.8,5.2,0.703755133,0.43263429,0.388609218,-0.021296801,0.460165535,0.940568299,3.910295873
1345,9,5.2,0.663120547,0.841987398,-0.501102142,0.45474816,0.181080338,0.251056787,3.973610684
1346,9.2,5.2,0.390377245,0.557822416,1.318060337,0.66268928,-0.272345457,-1.186762434,4.718553157
1347,9.4,5.2,0.035172004,0.817033308,-0.084833466,0.47742428,0.101271594,-0.344451115,3.600642941
1348,9.6,5.2,0.122054952,0.771475868,1.060102124,0.822231032,0.960493145,-0.792171224,4.36792344
1349,9.8,5.2,0.20330698,0.599680667,-0.080578316,0.248025592,-1.305079789,0.560778176,2.683834041
1350,0,5.4,0.871564711,0.475823638,0.6274861,0.985620562,-0.060478987,0.200632807,3.114658794
1351,0.2,5.4,0.152780695,0.702149681,-0.214908759,-0.130116048,-0.053531799,-0.923855091,2.67875802
1352,0.4,5.4,0.439966615,0.745556232,-0.325266835,-1.838292417,0.554963382,-1.333780198,2.903851021
1353,0.6,5.4,0.175414641,0.881197328,-2.46161288,0.639081826,-0.052888432,0.371581139,1.338685008
1354,0.8,5.4,0.607383093,0.371917668,0.433443713,-0.363215496,1.341187981,-0.383266992,3.350570305
1355,1,5.4,0.550022419,0.152015397,-0.429931483,-0.079939134,0.848951335,-1.100408532,2.026842251
1356,1.2,5.4,0.787961673,0.525895513,-1.472517697,1.157980012,0.534671885,1.562723723,2.285437292
1357,1.4,5.4,0.174855886,0.977738426,0.35048376,-0.255827167,-0.730407407,1.589751668,5.662351514
1358,1.6,5.4,0.325215979,0.202773618,-1.41252977,-0.646070839,0.028818384,-3.012350008,1.394882408
1359,1.8,5.4,0.157265429,0.809023869,-1.093552249,-0.433667343,-0.685219964,-0.073296562,4.104815325
1360,2,5.4,0.199167637,0.128627871,-0.144805263,0.074701639,0.800674451,-0.308954415,2.441198174
1361,2.2,5.4,0.224860815,0.124904934,-0.628507981,-0.859295269,-0.52386257,-1.64247233,1.998018668
1362,2.4,5.4,0.360525325,0.85524595,0.821399375,-0.235220003,-0.624856142,-0.594596163,6.942800217
1363,2.6,5.4,0.805719756,0.244366969,0.175192826,1.056734307,-0.547669405,-2.017199836,3.808617996
1364,2.8,5.4,0.537275917,0.341051501,0.609376946,-0.354265227,-1.267674458,0.60375399,4.635379088
1365,3,5.4,0.04751493,0.286448837,0.454466384,-0.53925732,0.040994068,0.046241246,3.944162461
1366,3.2,5.4,0.27396216,0.365692449,-1.406602543,-0.290629053,0.119219532,2.125293748,2.715919891
1367,3.4,5.4,0.623081407,0.367637409,0.663230598,1.41553252,-1.467192339,0.309367077,5.11967825
1368,3.6,5.4,0.563870471,0.632663697,0.978184875,-1.773846111,0.628959283,-1.162554465,6.931267827
1369,3.8,5.4,0.625573894,0.036886075,-0.330834483,-0.408242209,0.407902293,0.708404616,2.36873064
1370,4,5.4,0.113789717,0.184681116,-0.491684599,0.991355899,0.339721418,1.091969784,2.656795077
1371,4.2,5.4,0.492463262,0.36813347,2.851151093,-0.466964252,0.417359991,-0.127359736,7.407745674
1372,4.4,5.4,0.174441256,0.069501806,-0.775246049,-1.136664087,-0.834700049,0.844619495,1.777042479
1373,4.6,5.4,0.755801223,0.888262877,1.640542494,-1.173992744,-1.012431191,1.089696777,9.563196294
1374,4.8,5.4,0.52772882,0.805352503,1.125820367,-1.277557853,-0.594635865,-0.851672394,8.382361483
1375,5,5.4,0.2198554,0.479364811,-0.308779295,1.464240764,0.208332549,1.447176098,4.741629177
1376,5.2,5.4,0.82654737,0.773310538,1.781626096,1.16499924,0.125415823,1.046357464,9.110164671
1377,5.4,5.4,0.80156997,0.942035728,-1.220991385,0.008110878,-0.024761584,-1.035301678,7.06492474
1378,5.6,5.4,0.677723575,0.064231588,-1.466277596,1.400723068,-0.311800785,-0.415406049,1.49280075
1379,5.8,5.4,0.606271524,0.943241329,-0.209735478,-0.286142757,-1.487306342,0.398243009,7.810695342
1380,6,5.4,0.9204223,0.198107267,-0.928576361,-1.38035386,0.279255121,0.56504643,2.974374054
1381,6.2,5.4,0.577978199,0.842455901,-0.744299023,1.093325139,-0.626439769,0.355978073,6.507244311
1382,6.4,5.4,0.607618381,0.161278266,0.886912978,1.298018363,0.320438394,-0.930731684,4.259801343
1383,6.6,5.4,0.452224588,0.009943419,-0.025036591,0.181378585,-0.612933869,-0.501234939,2.367869064
1384,6.8,5.4,0.332085648,0.128842614,-1.502069485,-0.942834917,-0.785483851,0.373266524,1.420921039
1385,7,5.4,0.398218075,0.914846828,0.161670907,-0.343789663,-2.014217802,0.243233817,7.163797633
1386,7.2,5.4,0.837453837,0.041787045,-0.430595173,0.564030733,-0.330497771,0.62914036,2.31496086
1387,7.4,5.4,0.336277037,0.43080714,-0.214102325,1.722271868,-1.936347256,0.242113033,4.06145879
1388,7.6,5.4,0.13639253,0.555842107,-1.019828886,2.223807296,-0.479472189,-0.727904822,3.620006185
1389,7.8,5.4,0.452080493,0.794893966,0.970454896,0.177082816,-1.186657572,-1.643727702,6.698595436
1390,8,5.4,0.329365025,0.041134803,1.430173251,1.010677242,-1.308790114,-1.156607462,3.743456296
1391,8.2,5.4,0.375741204,0.262980469,-1.197438067,-0.254029701,1.667754834,-0.16882063,1.977877186
1392,8.4,5.4,0.60420684,0.299626297,0.92585376,-1.067094587,-0.239846347,0.738788827,4.225302085
1393,8.6,5.4,0.312636263,0.173372916,-0.379939983,-0.212813085,0.982634,0.407993942,2.283669045
1394,8.8,5.4,0.459684338,0.726886075,1.117939701,-0.81053162,0.491290917,0.516865833,5.460336027
1395,9,5.4,0.845534228,0.420376022,0.370009399,0.376427109,1.021390611,1.268613907,3.672907116
1396,9.2,5.4,0.913115965,0.126641011,1.157374926,0.607962286,0.232245531,-0.679210608,3.553869451
1397,9.4,5.4,0.746487639,0.657922267,-0.787197412,0.316446592,0.166007777,-1.142072051,2.622820841
1398,9.6,5.4,0.39260945,0.754229432,1.100771771,-0.232579914,0.184116181,0.147622581,4.39511672
1399,9.8,5.4,0.038164516,0.639379548,-0.697833754,2.220253282,0.801391881,0.399733679,2.153507763
1400,0,5.6,0.697899945,0.560624272,-0.693054328,-0.092748018,-0.148162604,0.06341469,1.954638555
1401,0.2,5.6,0.735039487,0.688424432,-0.347713226,-0.566029594,0.765210226,-0.216877927,2.657417219
1402,0.4,5.6,0.665664677,0.211120978,0.537099728,0.574547529,-1.251109995,1.13688089,2.911240314
1403,0.6,5.6,0.828948465,0.222709823,-1.140482455,-0.249218224,0.847550796,1.19087305,1.294401028
1404,0.8,5.6,0.561231557,0.174933372,0.292511599,-0.72953015,-0.770693176,-1.579541004,2.722790114
1405,1,5.6,0.59888211,0.144299871,-0.17418963,-1.162976634,-0.602264079,0.369404354,2.268570695
1406,1.2,5.6,0.892403494,0.678310766,1.280998163,0.145474039,-0.673602103,2.056404655,5.50455991
1407,1.4,5.6,0.666404954,0.26779145,-2.178474616,1.594299247,-0.014621336,0.652135515,0.858015048
1408,1.6,5.6,0.910029409,0.201311248,0.30672725,2.276578641,-1.56375847,-1.117413988,3.285715205
1409,1.8,5.6,0.00737978,0.79699599,1.878359892,-3.187886881,0.136184937,0.271097853,6.975324816
1410,2,5.6,0.352607726,0.072833957,0.963735842,-1.251110925,1.708684329,-0.339157895,3.388003931
1411,2.2,5.6,0.641266093,0.046575255,1.114403535,0.432454885,1.242063481,0.450003451,3.589551466
1412,2.4,5.6,0.110746393,0.825721937,0.537381057,0.062450468,-0.535248309,-1.13881169,6.371249177
1413,2.6,5.6,0.824223484,0.621657279,0.849254747,-0.490498465,-2.123161615,-1.92686118,6.260922457
1414,2.8,5.6,0.773484987,0.91895009,-1.132147683,-0.697905394,-0.600726909,0.540123062,5.877233821
1415,3,5.6,0.606442277,0.632609787,-1.715003937,0.135818743,-1.053506988,0.267995115,3.902336662
1416,3.2,5.6,0.220172101,0.6909812,-0.492741818,0.024296745,-0.82224292,0.591986163,5.297182715
1417,3.4,5.6,0.847357536,0.145358623,1.042954013,-1.850951779,-1.854791273,0.780378146,4.40682291
1418,3.6,5.6,0.597507941,0.836857029,0.285434752,-0.132341045,-0.592195017,1.424350778,7.3446644
1419,3.8,5.6,0.26717086,0.460487365,-0.079218904,0.357219947,0.835788995,-1.677995546,4.71229143
1420,4,5.6,0.287028245,0.63284792,0.448796968,-0.198507068,0.020876985,-0.047506786,6.289896911
1421,4.2,5.6,0.678793782,0.771692605,-0.239400979,1.181039274,1.181416017,-0.961876864,6.764166925
1422,4.4,5.6,0.994658077,0.282125106,0.301337609,0.928682154,0.35965376,0.757633257,4.741295875
1423,4.6,5.6,0.448932862,0.532166137,0.541722304,-1.278151543,0.938441186,-1.436726545,6.038502609
1424,4.8,5.6,0.491938235,0.048459397,0.543777062,-0.432197759,0.917690123,0.656153459,3.227695407
1425,5,5.6,0.450444192,0.308974061,-0.352887267,-1.428588777,-0.001360889,-0.480603682,3.843531989
1426,5.2,5.6,0.234788918,0.427950947,0.036303945,-0.186362977,1.76417962,0.06987658,4.759373639
1427,5.4,5.6,0.653041284,0.065117272,-0.893261383,-1.36309501,1.423803946,-0.178479363,2.015785548
1428,5.6,5.6,0.563218658,0.330784925,2.985138918,0.485801494,-0.337788088,-0.175649778,7.370069301
1429,5.8,5.6,0.387661784,0.547768148,0.674561476,1.906567119,0.688919521,0.595695395,6.155419741
1430,6,5.6,0.843393868,0.306338349,0.401710542,0.585350971,-0.629893345,0.423060063,4.801377844
1431,6.2,5.6,0.541217215,0.558063591,0.986972246,0.635165563,-1.099446413,-2.352782368,6.538513609
1432,6.4,5.6,0.742655959,0.531933189,0.639174095,-0.099257965,-0.921806134,2.595003443,6.119579286
1433,6.6,5.6,0.716981194,0.49432892,-0.069545929,-1.396355881,-0.469010566,1.132362957,5.104891991
1434,6.8,5.6,0.549262734,0.836465683,-0.372419603,-0.595472565,-0.046255439,-1.306837648,6.411980951
1435,7,5.6,0.103326002,0.588097928,-2.333216009,0.036195684,0.532763246,-1.500126956,2.752337837
1436,7.2,5.6,0.992019244,0.90523766,-0.310572779,-0.233757958,0.9103125,0.434199037,6.768748059
1437,7.4,5.6,0.235923577,0.968921287,0.508324124,0.271881864,-0.005766119,0.754757125,7.277350925
1438,7.6,5.6,0.181372592,0.396692905,0.325527362,-1.669806311,-0.588341771,1.038396612,4.235571006
1439,7.8,5.6,0.536473268,0.49029532,1.628012573,-0.401391681,-0.225250055,0.56836377,6.014259965
1440,8,5.6,0.664450779,0.894069298,-0.661399411,0.73513959,0.511830046,0.130314942,5.313669737
1441,8.2,5.6,0.579259056,0.290022091,-0.728485657,-0.7171607,0.901734752,-0.599560574,2.601298861
1442,8.4,5.6,0.839878151,0.537382529,-0.106485961,-1.775956242,-0.335492828,0.504240651,4.094802865
1443,8.6,5.6,0.824943318,0.381934575,-0.780128804,-0.965071886,1.122211827,2.471040069,2.696694185
1444,8.8,5.6,0.956090376,0.44875832,-1.506252251,2.273768857,-0.226219177,-0.266403535,2.039897316
1445,9,5.6,0.392695027,0.520898019,-1.354724957,0.770948881,-1.389909268,-0.833265778,2.127097336
1446,9.2,5.6,0.006295644,0.196051226,0.858481503,-0.448791708,0.280198455,0.932491635,3.326886291
1447,9.4,5.6,0.871303037,0.368053496,0.132794858,-0.13038313,1.209518199,0.265865748,2.895965347
1448,9.6,5.6,0.875533384,0.23235074,-1.373150835,-0.618202815,0.020567114,1.772113337,1.073630229
1449,9.8,5.6,0.841813889,0.079659801,1.110220695,0.078563763,0.382008851,1.122364603,3.307970817
1450,0,5.8,0.6221628,0.766101139,-0.136968043,0.516601838,0.957477874,1.486852003,2.772902483
1451,0.2,5.8,0.013163075,0.047843815,-1.248364557,0.040489515,1.008681222,-0.22814403,0.809962336
1452,0.4,5.8,0.079036979,0.604212733,-0.879345237,1.349483543,2.548961687,-0.911894826,2.177228107
1453,0.6,5.8,0.182499842,0.129151653,-0.316526171,0.196730193,-0.200879802,-0.518280054,1.956891793
1454,0.8,5.8,0.979931936,0.035785765,-1.244364241,0.03529657,1.163820694,0.371415459,0.834518446
1455,1,5.8,0.195077567,0.533136129,-1.191549503,0.608923249,1.284150719,-0.788332167,2.280822608
1456,1.2,5.8,0.984339328,0.773277999,0.339901278,-0.425383601,-1.668781804,0.235488041,4.81508339
1457,1.4,5.8,0.62687283,0.333903759,-1.464199276,-1.722902287,-0.137060277,-1.100494244,1.757731597
1458,1.6,5.8,0.051855687,0.118911334,0.142127895,-0.664787248,1.554314364,-0.136221427,2.57868146
1459,1.8,5.8,0.90164484,0.870481333,0.366358197,1.176602523,0.915493435,-1.258901428,5.994241573
1460,2,5.8,0.353220036,0.542505227,0.506451223,0.534162219,0.400692247,2.22618388,4.855434527
1461,2.2,5.8,0.802554912,0.780964899,-0.402482786,-0.287415148,-0.488603521,-0.246932696,5.297722095
1462,2.4,5.8,0.003071594,0.005456627,-0.985472822,1.162972728,0.068053169,0.888335405,1.036772227
1463,2.6,5.8,0.807303587,0.229427276,-0.884230954,-1.636223869,0.727028714,0.965815259,2.589642281
1464,2.8,5.8,0.219785584,0.906607837,-1.745595199,-0.645771851,-1.67995168,-0.659829147,4.834446882
1465,3,5.8,0.550659761,0.600749619,-0.873375739,-1.121571824,-1.341209812,0.457827795,4.491738341
1466,3.2,5.8,0.967639108,0.999033915,-0.755921108,0.116130632,-1.187419928,-0.533558976,7.053579775
1467,3.4,5.8,0.500523449,0.675157053,0.335992446,1.735131858,-1.068217466,0.425999017,6.275761729
1468,3.6,5.8,0.641439858,0.032386933,-0.495163007,-0.887671691,-0.800252881,-1.862676694,2.101760587
1469,3.8,5.8,0.389223047,0.417816195,0.555891721,1.672996547,0.591620612,0.403076243,5.155678265
1470,4,5.8,0.092665326,0.177618055,-1.371752906,0.408524751,0.979122671,0.254969548,1.700472792
1471,4.2,5.8,0.22990938,0.080680865,0.983928034,-0.993672928,-0.70590299,0.03773849,3.612146636
1472,4.4,5.8,0.147794214,0.534598471,2.211152209,0.009619694,1.584984976,0.199926011,7.420450391
1473,4.6,5.8,0.651726959,0.904816339,0.351419122,-0.166652444,0.835753681,0.517528114,8.120200738
1474,4.8,5.8,0.765020954,0.845380581,1.261998183,-0.312641355,-0.822970183,0.615038448,8.792302797
1475,5,5.8,0.239633003,0.166376107,0.888928278,1.322436705,0.535019797,1.459528387,4.045622868
1476,5.2,5.8,0.808592569,0.984656577,0.467210504,0.127312686,0.545711886,-0.176680172,8.847151577
1477,5.4,5.8,0.00606655,0.598802122,0.104075847,-0.956056364,-0.669130879,-0.588428322,5.605971143
1478,5.6,5.8,0.225670701,0.444906432,0.171403169,0.103827165,-0.533409157,-1.065434988,4.918183216
1479,5.8,5.8,0.354522051,0.610184532,1.473926048,-0.591509697,-0.871160899,0.557538426,7.236031306
1480,6,5.8,0.220343477,0.285548162,-0.560775985,0.110904887,-0.501071019,0.609713873,3.215077101
1481,6.2,5.8,0.665437118,0.363154581,-0.152983719,-0.207514291,-0.147578702,-0.32171071,4.330757045
1482,6.4,5.8,0.465844747,0.417726308,-0.081777987,-2.192398174,0.303494705,0.719485547,4.517163462
1483,6.6,5.8,0.953786078,0.670201584,0.20555558,-1.478379783,0.173826463,1.142044658,6.405123037
1484,6.8,5.8,0.30877532,0.226294339,0.81333784,-0.44465423,-0.635456213,-1.086050916,4.182976793
1485,7,5.8,0.157108252,0.378459785,0.607272935,-0.160330928,2.64965825,0.356588199,4.622299223
1486,7.2,5.8,0.225653199,0.984750432,0.45148467,-0.146206901,-0.203719031,0.28849655,7.422416166
1487,7.4,5.8,0.986849041,0.835751248,-0.672024637,0.730637341,0.644083001,0.505889186,5.770734156
1488,7.6,5.8,0.457686994,0.083246992,-0.086876235,-0.272746928,0.451370838,1.025785282,2.490987856
1489,7.8,5.8,0.610448032,0.891430877,0.605595233,-0.78774572,-0.807624518,0.850371811,6.714411564
1490,8,5.8,0.774417628,0.860637894,0.144016224,-0.158880505,-1.019621037,0.383954222,5.949575005
1491,8.2,5.8,0.516114042,0.954003085,-0.265594474,-1.237083141,0.599207496,-0.543513903,5.579251782
1492,8.4,5.8,0.311322306,0.537375589,0.439142808,0.469179331,-1.220430574,-0.311555016,4.454809275
1493,8.6,5.8,0.612013438,0.020219922,0.620149094,-0.480244839,0.41395406,-0.586562244,2.794134372
1494,8.8,5.8,0.956788896,0.595157623,0.530395343,-1.318765018,0.989315197,-1.042820015,4.462233395
1495,9,5.8,0.920508381,0.572950345,2.153715448,1.90839419,-0.191967458,1.718175507,5.78436554
1496,9.2,5.8,0.386992196,0.229724766,0.177448897,-0.111701423,0.604280017,-0.335986164,2.733553283
1497,9.4,5.8,0.239069385,0.559529054,-0.950257063,0.603861139,1.118673364,-1.915089411,2.235400015
1498,9.6,5.8,0.512591664,0.965146458,1.025989811,0.64662122,-1.268317717,1.043954121,4.772678246
1499,9.8,5.8,0.374569955,0.30484961,-0.722626852,0.143409658,-2.080784706,1.557181742,1.763899833
1500,0,6,0.668641174,0.582427202,-0.167421319,0.773414114,0.10573019,-1.307012643,2.621627368
1501,0.2,6,0.87158767,0.548239676,-1.086371527,-0.777200533,-0.018177491,1.76272927,1.882789663
1502,0.4,6,0.548649776,0.857843955,-0.096612561,-1.434982146,0.067046431,-0.773048985,3.49448064
1503,0.6,6,0.77396118,0.581453715,1.538911127,0.282728339,0.274726599,-0.470092122,4.844150737
1504,0.8,6,0.361199866,0.102023877,0.356704374,2.597708424,0.493284176,0.062283331,2.624690375
1505,1,6,0.065119507,0.767258685,-1.65636958,0.146128999,1.047586935,-1.460594699,2.436712113
1506,1.2,6,0.98608697,0.692741383,-0.629474217,0.174110236,-0.891955515,0.562639792,3.526099368
1507,1.4,6,0.963073069,0.808403814,-0.565544133,-0.318634262,1.165550556,-0.1433769,4.224081233
1508,1.6,6,0.689175911,0.454715603,0.309035037,-0.084092681,0.144412426,0.177440879,4.056181119
1509,1.8,6,0.424080977,0.678020883,-1.36739835,-1.098805481,-0.85313151,-0.158781066,3.328265196
1510,2,6,0.273870664,0.029784996,-0.111638882,-0.121716563,-0.101467492,1.617780666,2.085992069
1511,2.2,6,0.933488877,0.009196197,1.847982441,0.378358547,-0.296264683,0.646622817,4.194041811
1512,2.4,6,0.471302628,0.809938538,-0.055162959,-0.967899793,-0.164287029,0.695199908,5.768233464
1513,2.6,6,0.448433482,0.856132302,-0.496569877,-1.320687825,2.241685689,0.168965314,5.710504013
1514,2.8,6,0.99876835,0.530336425,-0.049462368,-0.581870982,0.996929573,1.943623055,4.99458571
1515,3,6,0.395084221,0.299398703,1.931732265,1.288569839,1.236799701,0.438146236,5.635848647
1516,3.2,6,0.2064175,0.13151262,-0.032870412,-1.722610662,0.583795591,-0.085160115,2.758588956
1517,3.4,6,0.518822437,0.767354513,-1.025616426,1.025247874,-0.886257047,-0.473943973,5.342192276
1518,3.6,6,0.08864341,0.456781573,0.968940068,-0.066993192,0.043549492,0.32209497,5.499191788
1519,3.8,6,0.458213907,0.18224279,-0.718602432,-1.537985454,-0.384728386,-0.295748685,2.572459896
1520,4,6,0.802612693,0.027614593,0.503656642,-2.459586234,0.991647587,-0.432077892,3.173828349
1521,4.2,6,0.328416237,0.080887092,-0.865444957,0.650993169,0.2060119,0.544046559,1.810373009
1522,4.4,6,0.480861466,0.143545393,-1.12485975,-1.771388959,-1.666404951,1.688208286,2.021531395
1523,4.6,6,0.494867736,0.473444842,-0.748308557,0.066580696,0.724854842,0.376395413,4.321170315
1524,4.8,6,0.180242687,0.350888464,-1.794643454,1.653945076,-1.011312526,-1.323377385,2.36200378
1525,5,6,0.715397219,0.008546506,-0.151648659,0.553322821,-0.293097343,0.616012487,2.392248395
1526,5.2,6,0.141906969,0.651046048,-0.158360251,-0.423042957,-0.956857215,-0.946415866,5.710482079
1527,5.4,6,0.0699657,0.301954165,-0.134849192,0.006958391,1.231797155,0.009296765,3.65500234
1528,5.6,6,0.522695866,0.545157342,1.971316745,-0.272323489,-1.0690987,-1.376692252,7.447463632
1529,5.8,6,0.884993839,0.182878016,-1.373747936,-2.547323908,-0.1131573,-0.503638686,2.2481845
1530,6,6,0.852768093,0.480451821,0.442085709,-0.26886391,0.341174973,0.390205171,5.683970342
1531,6.2,6,0.640133736,0.258082208,0.189463863,0.212071004,-0.278116392,0.768551355,4.012355193
1532,6.4,6,0.718073087,0.743494978,1.262735657,0.785433646,2.565083268,-1.392453576,7.723049669
1533,6.6,6,0.344437548,0.416604496,0.251376741,2.05390819,0.516463057,-2.367300212,4.658309247
1534,6.8,6,0.533005702,0.993126466,1.590719629,-1.640002824,-0.275788544,-0.339743246,9.018372801
1535,7,6,0.971616437,0.11497012,-0.734009213,-1.208871676,1.354385692,-1.004341247,2.330328648
1536,7.2,6,0.99626953,0.365695283,2.110359747,0.692583595,0.361113102,0.298526597,6.351333728
1537,7.4,6,0.517210909,0.181614067,-0.011816823,-0.009769876,1.202985387,2.099996772,3.057897701
1538,7.6,6,0.496697521,0.286603714,0.729543167,-0.55858263,-0.942912646,-0.599267755,4.206380893
1539,7.8,6,0.628046932,0.174460717,-0.414310379,-0.491615333,0.960331458,0.585589846,2.541204556
1540,8,6,0.468101701,0.360180784,0.242274412,0.102604969,-0.644954269,-1.169938836,3.839422459
1541,8.2,6,0.251705669,0.152418632,-1.948505435,-0.864700497,0.209033587,1.377980513,0.692944718
1542,8.4,6,0.325151326,0.657075433,-0.424909161,0.537922545,-0.439346979,0.955840934,3.983901847
1543,8.6,6,0.191960234,0.021680507,1.576830433,1.522253532,-1.531610675,0.474786821,3.671043051
1544,8.8,6,0.110310273,0.358839215,-1.927714618,1.347124719,-1.240924121,0.756240182,1.165198453
1545,9,6,0.850157329,0.311750659,0.813107122,-0.160502318,-0.070027439,-0.522813144,3.663562921
1546,9.2,6,0.551179311,0.548725944,0.29619627,-0.71168876,0.308876236,0.037072731,3.653588873
1547,9.4,6,0.034965285,0.468488109,1.375719245,0.065454521,1.053208189,-0.089924789,4.355776785
1548,9.6,6,0.280158916,0.659706523,0.30689856,-0.411907282,-1.055128245,-0.510844973,3.504454153
1549,9.8,6,0.780776885,0.545242906,-0.919754472,-0.701927249,-0.370824333,-0.147171578,2.022922185
1550,0,6.2,0.481227836,0.780436044,1.127328973,-0.536856885,0.831949886,-0.170928226,4.07396059
1551,0.2,6.2,0.280495024,0.661907119,-0.325041066,-0.03745539,-0.366233667,0.471625523,2.656794405
1552,0.4,6.2,0.169114809,0.161569216,0.896962908,-0.974714821,1.937290048,0.897793945,3.206984383
1553,0.6,6.2,0.70684947,0.95189166,-0.367929303,-0.445096314,0.751109411,0.82960453,3.714731274
1554,0.8,6.2,0.603454551,0.374791456,1.801112839,-0.983874153,-0.23565156,-1.38249069,4.759661989
1555,1,6.2,0.14171847,0.143500321,-2.306596265,-0.685710845,0.199491111,1.501008795,0.08109255
1556,1.2,6.2,0.669569429,0.416127423,-0.254705872,-0.246638633,0.14332178,0.437640978,2.982645987
1557,1.4,6.2,0.402979768,0.465214027,1.143555255,1.290722173,0.823934098,-0.097686054,4.681270552
1558,1.6,6.2,0.298264187,0.258592209,-1.326076253,-1.674045342,-0.835717619,0.551290566,1.615571295
1559,1.8,6.2,0.940980498,0.245959715,0.687677374,-1.109694287,0.182956332,-1.399695347,3.770321853
1560,2,6.2,0.954001874,0.206849495,0.201257529,0.990709203,0.040319109,0.082831492,3.236583731
1561,2.2,6.2,0.374592132,0.023690449,-0.653148785,1.373991953,-1.983478869,0.964612928,1.543644467
1562,2.4,6.2,0.602020137,0.269022872,0.3066041,-1.537120374,-0.254047722,-1.273954546,3.68704024
1563,2.6,6.2,0.823808152,0.911291232,-1.215148751,1.400975,-0.660793942,0.182696516,5.294554126
1564,2.8,6.2,0.840315453,0.860362105,-0.344679643,-1.973057905,-0.451700809,0.227395023,6.119864184
1565,3,6.2,0.973131421,0.279876448,-0.730292156,0.635367866,0.174386439,0.863660288,3.083663023
1566,3.2,6.2,0.728228326,0.250182918,-0.810699668,0.24278957,0.063742885,0.514145906,2.809961717
1567,3.4,6.2,0.791501703,0.897801027,2.002387591,0.090788904,-1.016734975,-1.396486492,9.097598322
1568,3.6,6.2,0.66703925,0.809307383,-0.080467493,-0.698540723,0.732524702,0.115328955,6.599568591
1569,3.8,6.2,0.525129672,0.89134561,-0.641786024,-1.645510276,-0.823289914,1.368333034,6.501124849
1570,4,6.2,0.834416572,0.430278779,-0.163699431,1.033070746,1.924702019,0.268178099,4.698143754
1571,4.2,6.2,0.546287864,0.726940361,0.543101768,1.454719867,0.377478946,0.270882567,6.934732699
1572,4.4,6.2,0.400948568,0.354690277,-0.354600048,-1.610814509,-0.65953475,-0.745237815,3.892791971
1573,4.6,6.2,0.642346257,0.117319736,0.375654738,0.352656064,0.891286478,2.194939786,3.4424678
1574,4.8,6.2,0.254680815,0.986435153,0.855703988,-1.800985207,0.398260837,1.276767106,8.642770016
1575,5,6.2,0.15314462,0.196382736,0.511335451,0.452007007,-0.042686136,-1.207256134,3.729537356
1576,5.2,6.2,0.527359881,0.159832643,1.145563769,2.358857859,-0.328980589,1.181472014,4.389313001
